frame,id,x,y,width,height,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
50,1,1159.3408813476562,475.99303436279297,118.578369140625,90.53807258605957,369.15533,287.79178,0.78366023,382.60944,308.8109,0.6478023,380.36676,288.33008,0.18009517,403.37537,304.4572,0.29093477,402.8235,328.27484,0.028218664,394.36743,311.82202,0.010283223,387.68454,297.61017,0.004792048,371.50507,297.06073,0.0057268054,383.82355,290.96115,0.00705041,378.49,291.0878,0.004645511
50,2,1062.5711059570312,567.3915939331055,137.7945556640625,132.21563529968262,335.59003,341.37326,0.8411071,349.28305,375.7929,0.70790625,343.08594,336.00073,0.096941896,371.81384,370.30206,0.16496027,365.10242,406.63934,0.015348014,364.75626,379.4508,0.0077304123,357.21817,355.96643,0.0032490212,337.2655,356.04605,0.0030800765,347.41434,346.64435,0.003688862,342.57654,352.40295,0.0037996664
50,3,891.1466674804688,361.8193016052246,45.10858154296875,43.8359899520874,290.57068,218.98926,0.72750986,294.01276,227.18877,0.7618634,297.06085,220.0319,0.2309125,304.4908,225.59576,0.52277666,307.6588,222.58667,0.04022649,298.73047,228.46178,0.0327093,296.46292,222.82982,0.014328387,288.18808,218.08968,0.029225396,292.2611,216.3971,0.017227206,283.69553,223.44359,0.023317944
50,7,833.8359375,255.96500873565674,22.096893310546875,19.534635543823242,274.38568,154.59233,0.6554921,276.40436,156.82796,0.67724603,278.43036,154.06989,0.3877721,280.95612,156.48114,0.5381245,282.61877,154.57841,0.04036047,277.7734,159.83427,0.024809517,278.01288,155.69562,0.018500125,275.1406,152.38168,0.029485494,278.247,149.9783,0.017007042,268.03348,154.85475,0.018559154
50,8,867.0518188476562,246.12018585205078,23.14947509765625,15.112466812133789,290.9865,148.96613,0.66691893,289.26538,147.87328,0.6284846,287.82462,148.69853,0.5263588,286.9462,148.05879,0.5906413,286.96042,146.9402,0.06081172,289.1433,150.67912,0.07196919,292.5868,146.52803,0.048609093,287.83234,145.77522,0.066674,292.61734,143.85895,0.040740594,283.7828,150.41893,0.05207183
50,11,800.8240356445312,197.07958602905273,13.604827880859375,9.594939708709717,268.2499,118.204414,0.635077,267.54236,117.42188,0.6144928,265.55823,118.23073,0.53439516,265.18073,117.776,0.61088395,264.54587,116.91886,0.066288404,267.03708,120.0828,0.06700998,269.2378,115.70636,0.051520813,266.0893,114.88342,0.062471114,267.6644,113.794754,0.042561438,260.71936,119.40654,0.04983986
50,18,846.0163879394531,226.2330436706543,18.966064453125,13.920845031738281,284.83856,138.92769,0.6696306,283.8712,137.72055,0.64540696,281.228,138.434,0.51338893,280.77963,137.43582,0.58991915,280.058,136.10724,0.044213984,282.84106,141.25345,0.035955098,284.9398,135.59721,0.027456407,282.38632,134.76976,0.037266783,283.53625,134.5476,0.020701192,275.2681,140.08618,0.024150368
50,22,1725.5908813476562,603.9999618530273,153.69287109375,109.55478858947754,592.5128,379.13687,0.5441833,560.5342,366.81573,0.5040891,593.7095,375.8922,0.28942797,561.4362,369.4897,0.35199857,543.6609,372.84787,0.025055852,583.48206,393.92596,0.011419749,572.94855,379.15555,0.0015924248,595.8204,369.82266,0.006966018,593.391,370.02057,0.0027868357,566.4517,379.41077,0.0021708452
51,1,1159.1192321777344,476.2982654571533,117.6624755859375,90.53070831298828,369.28778,288.33157,0.78274137,382.58768,309.20273,0.64630675,380.69965,288.88138,0.18029651,403.54034,304.67273,0.2931331,402.80768,328.4838,0.028224368,394.59875,312.1769,0.01008365,387.63297,297.96265,0.0046467814,371.6744,297.3952,0.0056649023,384.201,291.41818,0.0069434172,378.58035,291.3252,0.0045278235
51,2,1072.8674926757812,581.1517639160156,143.48171997070312,137.69254302978516,338.9409,347.18613,0.7794279,353.85867,386.07034,0.6761771,342.09613,340.92694,0.13294594,368.80502,379.9671,0.17902617,375.32822,416.1266,0.027304782,375.51132,384.638,0.022316406,361.26013,366.02588,0.012077328,337.93182,354.4548,0.004836453,345.59357,353.34268,0.008273119,361.47177,359.5205,0.012157233
51,3,893.1699829101562,365.12372303009033,45.792388916015625,44.766849517822266,290.81546,221.37628,0.7477406,294.5406,229.57344,0.7804164,296.89514,222.07988,0.21188113,304.75287,227.97997,0.5110062,308.17413,224.29463,0.0354084,299.26123,231.36919,0.02523158,295.91672,225.55034,0.011325249,288.591,220.44206,0.023610102,292.73376,218.80107,0.013431085,282.83353,225.37964,0.017261421
51,7,834.4384460449219,257.3055896759033,22.05157470703125,18.954995155334473,274.73328,155.18483,0.67555,276.29605,157.91872,0.6787354,278.89502,155.23044,0.433332,281.46188,157.43591,0.59070617,283.79678,155.07413,0.05192528,278.6151,159.72731,0.04913881,278.93295,156.87305,0.031064622,273.9494,153.31152,0.043322746,278.13947,151.30133,0.027514374,269.4448,156.986,0.040175308
51,8,866.0826416015625,245.92217445373535,24.4229736328125,15.847220420837402,290.79593,149.2288,0.67183465,288.9938,148.10979,0.632134,287.3142,148.92061,0.5176059,286.36475,148.21893,0.58746845,286.1579,147.15877,0.061874505,288.77054,150.96812,0.07473648,292.35577,146.69261,0.04984125,287.40387,146.03947,0.069312185,292.44766,143.98912,0.042340685,283.5776,150.53734,0.052923333
51,22,1703.42724609375,597.8573341369629,197.07659912109375,123.5705451965332,597.8602,380.90793,0.49468657,551.4968,360.8183,0.47395027,591.6122,378.1891,0.2450973,549.13763,364.1789,0.30012557,534.52136,358.65637,0.03268293,582.762,401.3918,0.013790662,567.1489,376.60498,0.0011428054,596.7064,364.47516,0.0054606004,594.0163,370.06668,0.0018121153,564.2092,377.8827,0.0016236032
52,1,1159.3445434570312,476.180025100708,117.7371826171875,90.41558361053467,369.15338,288.38684,0.7829816,382.46777,309.15958,0.64496064,380.70062,288.98065,0.1825454,403.7138,304.55664,0.29596624,403.1477,328.4951,0.028257547,394.84027,312.13834,0.010100174,387.60062,298.05588,0.0046845297,371.48257,297.41235,0.005755483,384.37766,291.40158,0.007040549,378.5433,291.37128,0.0045799213
52,2,1085.964111328125,594.8251075744629,150.7177734375,145.10028076171875,342.43323,355.10022,0.79620683,357.25748,396.54333,0.6541986,347.4726,349.20572,0.118095905,374.1184,389.65897,0.16727161,377.626,426.52582,0.016419513,376.18085,392.96503,0.009410567,362.735,376.4146,0.0045293304,343.69547,366.6512,0.0027715203,351.38565,359.98257,0.003345246,360.68933,369.3587,0.004766345
52,3,895.4373779296875,367.9344549179077,47.089324951171875,46.22142219543457,291.45944,223.05342,0.7273936,295.03842,231.25775,0.74121124,298.57965,225.43631,0.25464228,305.13043,229.83876,0.5621233,307.26086,225.2271,0.047753856,299.30914,232.05963,0.069018066,300.5854,229.78662,0.027172502,290.1251,223.96342,0.04888271,300.3138,222.78683,0.028577989,291.03397,228.49599,0.051082123
52,7,835.0693359375,258.2897758483887,22.02886962890625,18.27861499786377,274.67715,155.62665,0.6766955,276.4305,158.40523,0.6764512,279.17264,155.76868,0.42937288,281.791,157.8706,0.5866215,284.47705,155.27628,0.04940211,278.80646,160.2894,0.044582535,278.9883,157.43677,0.028074529,273.96613,153.77284,0.040003307,278.22986,151.90585,0.025118658,269.2346,157.31624,0.03659592
52,8,865.5750732421875,245.67606353759766,25.017059326171875,15.749527931213379,290.4875,149.18118,0.67613447,288.6447,148.1616,0.6367986,287.18994,148.91222,0.50880754,286.18774,148.2123,0.5843232,286.0653,147.08035,0.061269112,288.5136,150.99841,0.07518665,292.19318,146.90913,0.04929472,287.26135,146.13654,0.06945788,292.58752,144.0008,0.041987296,283.55972,150.51044,0.05285774
52,22,1679.28369140625,587.4452819824219,243.5592041015625,128.94517707824707,592.01245,374.8588,0.45244545,533.61383,345.09576,0.4231194,580.4158,374.84277,0.33489317,530.38654,348.28845,0.36814818,507.7716,339.063,0.043444883,582.2806,392.76556,0.039422642,555.4137,370.27444,0.0046497774,586.2351,360.2796,0.014259449,583.8953,359.05313,0.003111856,570.44305,370.08246,0.0052009043
53,1,1160.0912475585938,475.9376735687256,117.86151123046875,90.34940814971924,369.38715,288.29474,0.7833791,382.53738,309.05142,0.64545304,381.15845,288.81366,0.18272209,404.00964,304.46304,0.29656425,403.30862,328.3906,0.028473774,394.95694,311.89432,0.0101505425,387.80756,297.94824,0.0047255224,371.7296,297.3512,0.0058777053,384.88422,291.25586,0.0071533066,378.55713,291.12976,0.004628778
53,2,1101.1577453613281,610.5567398071289,163.77685546875,153.71910667419434,344.17358,365.32352,0.8765284,363.12094,406.5345,0.7443085,347.8608,358.13455,0.06705217,376.56433,402.41183,0.11751671,371.18604,444.9468,0.010889383,364.07266,415.3302,0.0064827236,366.47757,381.9413,0.0020543104,350.8236,382.12985,0.0029849538,348.31558,372.16556,0.0034516465,340.08963,387.05048,0.003093579
53,3,898.8248291015625,370.8446559906006,47.208160400390625,46.30582809448242,292.4285,224.9749,0.7450821,296.40588,232.53052,0.75808805,299.26627,227.05194,0.25701344,306.7533,231.22412,0.5642946,309.46463,226.06172,0.044401053,301.16577,233.78767,0.05597686,300.77402,231.29962,0.023056135,290.5961,225.52885,0.041550428,300.36337,223.94409,0.023718538,290.9439,229.5195,0.04042482
53,7,836.1831665039062,259.6237392425537,22.200347900390625,17.400824546813965,275.1761,156.40881,0.67404646,277.01987,158.96619,0.66933084,279.75732,156.41579,0.42775497,282.21042,158.55043,0.57513034,285.2679,155.53612,0.046996556,279.17728,161.00945,0.03899446,278.96365,158.07883,0.02508587,274.5125,154.43614,0.036076892,278.44388,152.84682,0.022440927,268.97745,157.52145,0.03256775
53,22,1659.0955810546875,577.7097129821777,284.7036437988281,137.80022621154785,587.01666,372.477,0.40593854,514.6321,334.72305,0.46069115,571.35175,370.29745,0.27129364,512.3047,338.4922,0.2771084,492.8624,321.16644,0.122058116,571.1855,399.07654,0.1069907,543.6696,356.19833,0.0073939483,574.7812,348.9152,0.025723523,576.2008,354.80518,0.006450425,564.8302,361.06732,0.009797537
54,1,1159.4839782714844,476.1708068847656,117.943359375,90.3850450515747,369.14642,288.31897,0.7843323,382.39963,309.22168,0.6460989,381.032,288.909,0.18276785,403.9987,304.67813,0.29572922,403.5009,328.60272,0.02801992,394.81305,311.88895,0.0099338675,387.67398,298.18338,0.0046639405,371.473,297.5832,0.0057620327,384.76468,291.314,0.007000891,378.5698,291.24564,0.0045311493
54,2,1113.71337890625,627.3805503845215,176.083740234375,166.49941635131836,346.17157,373.09232,0.87796235,367.85535,419.97772,0.731956,346.96497,366.69867,0.06336544,375.8563,415.52924,0.10802459,375.44037,459.70337,0.012413417,364.82632,424.411,0.00870247,369.1436,391.8027,0.0029556267,354.26968,389.52902,0.0036253056,348.50946,381.6383,0.004754988,339.51855,398.42365,0.0045800777
54,3,901.1173095703125,374.212703704834,47.14581298828125,46.96335983276367,292.88843,226.81041,0.7716431,296.97952,234.6046,0.78537285,299.8687,228.82211,0.2303009,307.52582,233.26866,0.55560714,311.19876,227.36174,0.038740866,302.28107,236.28394,0.043626804,300.72122,233.65388,0.01786354,291.19705,227.58444,0.03405068,301.16483,225.58984,0.01852864,290.40958,231.26921,0.029743465
54,7,837.0362548828125,261.3782901763916,22.5157470703125,17.036705017089844,275.34702,158.5849,0.6672453,277.59732,160.88988,0.6586637,279.96274,158.13165,0.39995342,282.67355,160.67075,0.5459285,285.90143,156.8827,0.043267958,279.38202,163.33276,0.03132634,278.53918,159.84087,0.021263404,275.0308,156.06444,0.031702943,278.46136,155.31888,0.019160436,268.0996,158.88376,0.026197804
54,22,1638.74560546875,571.8041839599609,326.5967102050781,144.44851684570312,583.9675,377.5302,0.46000007,502.4557,330.9119,0.48890388,563.2311,375.50104,0.2791982,497.7283,334.5376,0.2840916,479.0298,316.17105,0.07343456,565.1919,405.3814,0.08440698,535.0113,359.87802,0.0048694895,573.4971,349.68277,0.017983288,573.3137,358.64883,0.0038404416,553.9505,366.245,0.006879287
55,1,1158.9028930664062,477.21581268310547,117.73443603515625,89.65729522705078,368.95724,288.73615,0.7816785,382.3442,309.76697,0.64437133,380.5567,289.49698,0.18582442,403.34097,305.23883,0.29951587,403.6229,328.4636,0.02809495,394.37302,312.01077,0.009844742,387.2093,298.838,0.004644779,371.1353,297.82745,0.0056833248,384.09335,291.8881,0.0069168457,378.90518,291.71353,0.0044393423
55,2,1127.3604125976562,647.0631408691406,185.8271484375,181.0016269683838,349.27173,382.09146,0.84643036,373.3561,431.36603,0.71447074,351.38373,372.7606,0.07309554,381.81577,426.3861,0.11327725,380.1157,471.63568,0.013922343,361.9352,429.61688,0.0064983717,372.7629,401.3956,0.0016782793,358.7686,396.04245,0.0040377956,355.76572,391.3989,0.004494873,343.87524,404.8999,0.003086229
55,3,903.3984375,378.02255630493164,47.530059814453125,47.34720325469971,293.12805,228.47392,0.79180974,297.76016,236.7282,0.8065405,300.00262,230.45404,0.20158306,308.1676,235.4032,0.5385432,312.3674,228.60503,0.033913005,303.20102,238.81055,0.033978365,300.7035,235.94852,0.014000032,291.80325,229.68256,0.0273455,301.74414,227.32454,0.014532882,289.76065,232.97209,0.022232365
55,7,838.0468139648438,264.3555164337158,23.4979248046875,17.393177032470703,276.09705,164.40678,0.64023376,278.3986,166.57674,0.64035,280.2526,162.23695,0.30628386,283.17636,166.61758,0.46115842,285.4762,161.80978,0.039597936,279.1106,169.92377,0.022362353,277.10208,163.96138,0.017038671,276.07104,160.13933,0.028927473,277.83896,161.12585,0.016005864,265.60696,162.27896,0.017799871
55,22,1619.9745483398438,562.8198738098145,359.5978088378906,143.35247611999512,566.92926,366.83105,0.427982,486.5191,327.73755,0.45670965,552.6924,364.5265,0.31301355,486.17844,330.4246,0.33363125,463.52188,311.98227,0.10795946,558.7413,394.4182,0.13642776,520.67487,349.65125,0.008789069,552.9835,343.45276,0.038921434,554.6885,344.65967,0.0073226537,552.5946,355.88644,0.012333294
56,1,1158.6589965820312,478.92504501342773,117.34048461914062,89.18634223937988,368.85318,289.49368,0.7774365,382.52338,310.73853,0.64207745,379.80167,290.2695,0.18904716,402.40417,306.306,0.30200475,403.61243,328.65057,0.027882667,393.68628,312.53595,0.009579805,386.7852,300.05215,0.0044607543,370.8863,298.3461,0.0055213785,383.10123,292.7982,0.0066552516,379.4858,292.7484,0.0042116106
56,2,1144.2346801757812,667.121618270874,202.11337280273438,196.42504119873047,352.82156,392.96494,0.8539967,379.29294,448.88757,0.676435,352.54797,380.52423,0.0609971,386.9389,445.37357,0.0952236,390.19992,492.0539,0.009761598,375.75098,445.28284,0.005432707,374.72714,421.53058,0.0020119348,361.4106,410.2884,0.002388293,354.67923,398.10632,0.0023252734,355.22675,422.95987,0.0025795677
56,3,905.90625,381.99524688720703,48.883209228515625,48.738484382629395,293.69562,231.76196,0.8223324,298.49335,240.673,0.83869517,300.61435,233.46913,0.16315539,309.70505,239.00726,0.5054978,314.6762,231.48299,0.027487937,304.78763,243.45276,0.021649864,299.9311,240.5644,0.0086430255,292.65598,233.32047,0.019318523,302.65494,230.80867,0.009341383,288.58362,235.8672,0.013077141
56,7,838.4855346679688,266.16025257110596,23.652008056640625,17.786367416381836,276.0593,163.369,0.65020365,278.06342,165.45111,0.6610293,280.1739,162.01431,0.3545559,282.53793,165.55356,0.5064005,284.86572,161.64635,0.03944496,278.97073,168.63866,0.022988945,277.49664,163.58629,0.01752267,276.2324,160.137,0.027993005,278.11038,159.79855,0.015689041,267.08942,162.1076,0.01816509
56,22,1605.6324462890625,546.6979866027832,387.4247131347656,134.06010246276855,549.29956,357.682,0.36451092,472.80692,325.91434,0.456639,538.3074,352.49408,0.3492772,476.03143,330.85892,0.3568258,453.37906,311.59686,0.1903346,550.48065,385.14206,0.23779169,509.53845,341.46396,0.016783476,529.3822,334.81683,0.08139283,534.0898,335.36188,0.017421119,552.6251,345.19794,0.023893135
57,1,1157.6820373535156,480.95191955566406,117.0150146484375,88.99744606018066,368.602,290.4063,0.7727452,382.71716,311.94992,0.64037764,379.21597,291.09073,0.19178444,401.93204,307.5136,0.30373812,403.73132,329.43094,0.027468933,392.93134,313.33957,0.009147627,386.35422,301.2056,0.0042026388,370.6712,299.08566,0.0052570454,382.27377,293.83786,0.006334187,379.81494,293.89908,0.003925685
57,2,1161.40283203125,691.257740020752,217.24539184570312,216.39720726013184,359.33075,417.26038,0.84635824,391.09842,474.67938,0.6482854,357.42505,408.64987,0.073375195,398.17645,471.97708,0.10862287,411.0077,519.7889,0.011484604,391.1064,471.7279,0.0077245035,384.01154,446.97668,0.0044429535,366.78583,434.14728,0.002346164,358.52908,423.777,0.0034158423,365.83255,450.4864,0.0044795703
57,3,908.1023254394531,387.42539405822754,50.94818115234375,47.648314476013184,294.42383,233.76648,0.7808795,298.6081,243.10878,0.7966932,302.05453,236.23149,0.19046137,310.62067,241.27353,0.5321782,314.81863,235.98209,0.038186476,304.82254,244.50244,0.04000731,302.51852,240.42833,0.014110488,291.7706,234.55399,0.03188646,300.401,232.31955,0.017649777,290.563,239.1059,0.026410716
57,7,838.8316040039062,267.7847957611084,24.091278076171875,18.51731014251709,276.3926,163.26735,0.6509385,278.31897,165.02194,0.66768765,280.31702,162.31078,0.38686123,282.42694,165.2503,0.5299461,284.56277,161.81155,0.039593693,279.23648,168.28249,0.022648888,277.81097,163.30444,0.017789645,276.61298,160.24673,0.027509995,277.93118,159.36736,0.015380059,268.0761,162.28566,0.017898636
57,22,1578.3665771484375,533.0093479156494,384.55682373046875,119.48929595947266,542.2208,351.53485,0.38130265,474.12827,321.66693,0.43549457,527.2278,350.56528,0.32070366,474.16968,323.3788,0.35515302,454.95502,304.13605,0.13159573,535.0145,378.1726,0.11659466,501.84415,335.18103,0.008694962,526.85565,330.44366,0.028075395,526.46027,335.26086,0.0077104634,532.9546,340.10574,0.0102792885
58,1,1157.9765625,482.20446395874023,117.28875732421875,88.9779281616211,368.73645,291.35785,0.7701735,382.69226,312.85205,0.6402987,379.48682,292.02756,0.19333215,402.00656,308.31378,0.307241,403.91452,329.78854,0.027267648,392.83963,313.75708,0.008746071,386.19382,301.99658,0.0039855246,370.73886,299.79892,0.0050408607,382.5328,294.8796,0.00609751,380.145,294.43,0.0036840495
58,2,1184.8741149902344,718.1484603881836,249.1915283203125,247.43056297302246,363.18405,431.76492,0.8508564,402.8842,499.86084,0.5928708,357.5041,420.5729,0.058936987,403.7402,497.6426,0.08536029,419.94,551.3002,0.008708181,393.4221,489.24286,0.0048619607,388.8551,468.009,0.0022795212,374.72366,449.64975,0.0022864062,363.57733,439.36795,0.0024187774,367.93396,471.27798,0.002601038
